?,Automated,Date,Date (Days),Date (ISO Week numbers),Downtime date,Downtime Reason,Employee,Employee Qualification,grey,KPI color,Maintenance date,Production Line,Split,Split (string),Split text,Summary visible,Target met,Tech issue date,Work Conditions,# Downtime days,% Availability OEE,% Availability OOE,% challenging,% Defect density,% Downtime Rate,% First Pass Yield (FPY),% Overall Equipment Effectiveness (OEE),% Overall Operations Effectiveness (OOE),% Production Attainment,% Target,% Target (KPI),Between downtime,Between maintenance,Between tech issues,Breaks dim,Breaks time,Color hub,Color hub (copy),Cost - defect Measure,Costs,Costs (copy),Defect Density KPI string,Defect density KPI vl,Defective Units,Difference from target,Difference from target (std),Difference from target Ms,Dim FPY,Dim Run Hours,Dim Throughput / hour,Downtime Hours,Downtime hours cost,Downtime hours TOTAL costs,Downtime time,DR KPI string,DR KPI vl,Good Units dim,Hub,Hub (label),Int iso weeks,KPI Point 1,KPI Point 2,KPI Point 3,KPI Point 4,KPI Point Hub,KPI Point Hub (upper),KPI Point volume,Maintenance time,Maintenance time dim,OEE KPI string,OEE KPI vl,Other issue time,Performance,Planned - downtime time,Planned time,Planned Units,Point -0.7,Point -1,Point -1 (blank),Point 1,Produced Units,Production Attainment KPI string,Production Attainment KPI vl,Production KPI string,Production KPI vl,Production volume,Production volume dim,Profit | good units,Profit | Max theoretical,Profit | net,Profit | net %,Raw Material Shortage time,Run time ([Planned time] - [Downtime time] - [Breaks time]),Scheduled time ([Planned time] - [Breaks] ),Scheduled time ([Planned time] - [Breaks] - [Maintenance time]),Scheduled time dim,Target met (reg),Target met (reg) KPI,Tech issue time,Tech issue time dim,Theoretical run rate,Throughput / hour,Wasted hours other reason dim
?,True,2/11/2023,"February 11, 2023",2023 W6,,Other,Owen Taylor,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,2.3%,0%,98%,60%,53%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),160,,, better than target,0.674418605,2,-14,0,-14,0.976744186,,,,0,,0, better than target,3,84,86,86,44961,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,8400,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,True,2/12/2023,"February 12, 2023",2023 W6,,Material Shortage,Mia Smith,8,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,3.0%,0%,97%,69%,60%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.030303030,3,-1,0,-1,0.969696970,,,,0,,0, better than target,3,96,99,99,44961,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,9600,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,True,2/13/2023,"February 13, 2023",2023 W7,,Other,Finn Sullivan,1,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,3.5%,0%,97%,79%,69%,100%,+15.0%,115.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,0.478260870,4,15,0,15,0.965217391,,,,0,,0, better than target,3,111,115,115,44968,Point,Point,Point,Point,Point,Point,Point,0,, better than target,14.285714286,,0.821428571,8,8,100,Point,Point,Point,Point,115, better than target,40, better than target,15,115,115,11100,14000,,,,7,7,7,,True,True,,,,16.428571429,0
?,True,2/14/2023,"February 14, 2023",2023 W7,,Maintenance,Leo Johnson,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,4.8%,0%,95%,57%,50%,0%,-16%,84.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.761904762,4,-16,0,-16,0.952380952,,,,0,,0, better than target,3,80,84,84,44968,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.857142857,,0.6,8,8,100,Point,Point,Point,Point,84, worse than critical,40, worse than target,16,84,84,8000,14000,,,,7,7,7,,False,False,,,,12,0
?,True,2/15/2023,"February 15, 2023",2023 W7,,Tech Issue,Ivy Anderson,3,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,0.0%,0%,100%,70%,61%,0%,-02%,98.0%,,,,1,1, worse than target,( worse than target ),0,,, better than target,3,0,-2,0,-2,1,,,,0,,0, better than target,3,98,98,98,44968,Point,Point,Point,Point,Point,Point,Point,0,, better than target,5.000000000,,0.7,8,8,100,Point,Point,Point,Point,98, worse than critical,40, worse than target,2,98,98,9800,14000,,,,7,7,7,,False,False,,,,14,0
?,True,2/16/2023,"February 16, 2023",2023 W7,2/16/2023,Maintenance,Mia Smith,5,grey,color,2/16/2023,Line 1 (auto),Total,Total,,True,True,,Challenging,1,100%,63%,100%,0.0%,25%,100%,114%,71%,100%,+14.0%,114.0%,1,1,,1,1, better than target,( better than target ),0,7400,7400, better than target,3,0,14,0,14,1,5,22.8,2,3400,7400,2, worse than critical,18,114,114,114,44968,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,49,0,1.14,6,8,100,Point,Point,Point,Point,114, better than target,40, better than target,14,114,114,11400,14000,4000,29%,0,5,7,5,5,True,True,0,,20,22.8,0
?,True,2/17/2023,"February 17, 2023",2023 W7,2/17/2023,Other,Ivy Anderson,8,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,1,71%,63%,0%,2.2%,25%,98%,62%,54%,0%,-11%,89.0%,1,,,1,1, worse than target,( worse than target ),160,3960,3960, better than target,0.752808989,2,-11,0,-11,0.977528090,5,17.8,2,3400,3800,2, worse than critical,18,87,89,89,44968,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,2,0.89,6,8,100,Point,Point,Point,Point,89, worse than critical,40, worse than target,11,89,89,8700,14000,4740,34%,0,5,7,7,,False,False,0,,,17.8,2
?,True,2/18/2023,"February 18, 2023",2023 W7,,Other,Max Parker,6,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,2.9%,0%,97%,73%,64%,100%,+5.0%,105.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.142857143,3,5,0,5,0.971428571,,,,0,,0, better than target,3,102,105,105,44968,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.857142857,,0.75,8,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,10200,14000,,,,7,7,7,,True,True,,,,15,0
?,True,2/19/2023,"February 19, 2023",2023 W7,2/19/2023,Tech Issue,Owen Taylor,3,grey,color,,Line 1 (auto),Total,Total,,True,True,2/19/2023,Challenging,1,57%,50%,100%,2.8%,38%,97%,74%,64%,100%,+6.0%,106.0%,1,,1,1,1, better than target,( better than target ),240,16840,16840, better than target,0.169811321,3,6,0,6,0.971698113,4,26.5,3,4600,16600,3, worse than critical,30.5,103,106,106,44968,Point,Point,Point,Point,Point,Point,Point,0,, better than target,8.571428571,0,1.325,5,8,100,Point,Point,Point,Point,106, better than target,40, better than target,6.000000000,106,106,10300,14000,-6540,-47%,0,4,7,7,,True,True,3,3,,26.5,3
?,True,2/20/2023,"February 20, 2023",2023 W8,,Material Shortage,Zoe Martinez,3,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,1.1%,0%,99%,65%,57%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.913043478,1,-8,0,-8,0.989130435,,,,0,,0, better than target,3,91,92,92,44975,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,1.110223025e-14,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,9100,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,True,2/21/2023,"February 21, 2023",2023 W8,,Other,Mia Smith,3,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.4%,0%,96%,61%,54%,0%,-10%,90.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.444444444,4,-10,0,-10,0.955555556,,,,0,,0, better than target,3,86,90,90,44975,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,3.571428571,,0.642857143,8,8,100,Point,Point,Point,Point,90, worse than critical,40, worse than target,10,90,90,8600,14000,,,,7,7,7,,False,False,,,,12.857142857,0
?,True,2/22/2023,"February 22, 2023",2023 W8,,Material Shortage,Eli Brown,3,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,4.0%,0%,96%,69%,60%,100%,+0.0%,100.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,1,4,0,0,0,0.96,,,,0,,0, better than target,3,96,100,100,44975,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,,0.714285714,8,8,100,Point,Point,Point,Point,100, better than target,40, better than target,0,100,100,9600,14000,,,,7,7,7,,True,True,,,,14.285714286,0
?,True,2/23/2023,"February 23, 2023",2023 W8,,Material Shortage,Finn Sullivan,5,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,4.4%,0%,96%,62%,54%,0%,-09%,91.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.395604396,4,-9,0,-9,0.956043956,,,,0,,0, better than target,3,87,91,91,44975,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,,0.65,8,8,100,Point,Point,Point,Point,91, worse than critical,40, worse than target,9,91,91,8700,14000,,,,7,7,7,,False,False,,,,13,0
?,True,2/24/2023,"February 24, 2023",2023 W8,,Tech Issue,Ava White,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,1.1%,0%,99%,62%,54%,0%,-12%,88.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.863636364,1,-12,0,-12,0.988636364,,,,0,,0, better than target,3,87,88,88,44975,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,,0.628571429,8,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8700,14000,,,,7,7,7,,False,False,,,,12.571428571,0
?,True,2/25/2023,"February 25, 2023",2023 W8,,Tech Issue,Luna Garcia,5,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,1.7%,0%,98%,81%,71%,100%,+16.0%,116.0%,,,,1,1, better than target,( better than target ),160,,, better than target,1.275862069,2,16,0,16,0.982758621,,,,0,,0, better than target,3,114,116,116,44975,Point,Point,Point,Point,Point,Point,Point,0,, better than target,16.428571429,,0.828571429,8,8,100,Point,Point,Point,Point,116, better than target,40, better than target,16,116,116,11400,14000,,,,7,7,7,,True,True,,,,16.571428571,0
?,True,2/26/2023,"February 26, 2023",2023 W8,,Other,Ivy Anderson,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,2.7%,0%,97%,79%,69%,100%,+13.0%,113.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.345132743,3,13,0,13,0.973451327,,,,0,,0, better than target,3,110,113,113,44975,Point,Point,Point,Point,Point,Point,Point,0,, better than target,13.571428571,,0.807142857,8,8,100,Point,Point,Point,Point,113, better than target,40, better than target,13,113,113,11000,14000,,,,7,7,7,,True,True,,,,16.142857143,0
?,True,2/27/2023,"February 27, 2023",2023 W9,,Tech Issue,Max Parker,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,1.2%,0%,99%,61%,53%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.837209302,1,-14,0,-14,0.988372093,,,,0,,0, better than target,3,85,86,86,44982,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,4.285714286,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,8500,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,True,2/28/2023,"February 28, 2023",2023 W9,,Tech Issue,Mia Smith,9,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.8%,0%,95%,57%,50%,0%,-16%,84.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.761904762,4,-16,0,-16,0.952380952,,,,0,,0, better than target,3,80,84,84,44982,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.857142857,,0.6,8,8,100,Point,Point,Point,Point,84, worse than critical,40, worse than target,16,84,84,8000,14000,,,,7,7,7,,False,False,,,,12,0
?,True,3/1/2023,"March 1, 2023",2023 W9,,Maintenance,Eli Brown,2,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,0.0%,0%,100%,79%,69%,100%,+11.0%,111.0%,,,,1,1, better than target,( better than target ),0,,, better than target,3,0,11,0,11,1,,,,0,,0, better than target,3,111,111,111,44982,Point,Point,Point,Point,Point,Point,Point,0,, better than target,14.285714286,,0.792857143,8,8,100,Point,Point,Point,Point,111, better than target,40, better than target,11,111,111,11100,14000,,,,7,7,7,,True,True,,,,15.857142857,0
?,True,3/2/2023,"March 2, 2023",2023 W9,,Material Shortage,Ava White,2,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.2%,0%,96%,66%,58%,0%,-04%,96.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.166666667,4,-4,0,-4,0.958333333,,,,0,,0, better than target,3,92,96,96,44982,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0.714285714,,0.685714286,8,8,100,Point,Point,Point,Point,96, worse than critical,40, worse than target,4,96,96,9200,14000,,,,7,7,7,,False,False,,,,13.714285714,0
?,True,3/3/2023,"March 3, 2023",2023 W9,3/3/2023,Material Shortage,Finn Sullivan,1,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,1,57%,50%,0%,0.9%,38%,99%,76%,66%,100%,+7.0%,107.0%,1,,,1,1, better than target,( better than target ),80,5280,5280, better than target,2.065420561,1,7,0,7,0.990654206,4,26.75,3,4600,5200,3, worse than critical,30.5,106,107,107,44982,Point,Point,Point,Point,Point,Point,Point,0,, better than target,10.714285714,0,1.3375,5,8,100,Point,Point,Point,Point,107, better than target,40, better than target,7.000000000,107,107,10600,14000,5320,38%,3,4,7,7,,True,True,0,,,26.75,3
?,True,3/4/2023,"March 4, 2023",2023 W9,,Other,Leo Johnson,2,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,1.1%,0%,99%,64%,56%,0%,-09%,91.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.901098901,1,-9,0,-9,0.989010989,,,,0,,0, better than target,3,90,91,91,44982,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,0.714285714,,0.65,8,8,100,Point,Point,Point,Point,91, worse than critical,40, worse than target,9,91,91,9000,14000,,,,7,7,7,,False,False,,,,13,0
?,True,3/5/2023,"March 5, 2023",2023 W9,3/5/2023,Maintenance,Owen Taylor,3,grey,color,3/5/2023,Line 1 (auto),Total,Total,,True,True,,Normal,1,100%,75%,0%,3.5%,13%,96%,91%,68%,100%,+13.0%,113.0%,1,1,,1,1, better than target,( better than target ),320,4520,4520, worse than target,0.539823009,4,13,0,13,0.964601770,6,18.833333333,1,2200,4200,1, worse than critical,5.5,109,113,113,44982,Point,Point,Point,Point,Point,Point,Point,1,1, better than target,25.833333333,0,0.941666667,7,8,100,Point,Point,Point,Point,113, better than target,40, better than target,13,113,113,10900,14000,6380,46%,0,6,7,6,6,True,True,0,,16.666666667,18.833333333,0
?,True,3/6/2023,"March 6, 2023",2023 W10,,Other,Mia Smith,5,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,0.0%,0%,100%,64%,56%,0%,-11%,89.0%,,,,1,1, worse than target,( worse than target ),0,,, better than target,3,0,-11,0,-11,1,,,,0,,0, better than target,3,89,89,89,44989,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,1.428571429,,0.635714286,8,8,100,Point,Point,Point,Point,89, worse than critical,40, worse than target,11,89,89,8900,14000,,,,7,7,7,,False,False,,,,12.714285714,0
?,True,3/7/2023,"March 7, 2023",2023 W10,,Tech Issue,Luna Garcia,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,1.2%,0%,99%,57%,50%,0%,-19%,81.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.765432099,1,-19,0,-19,0.987654321,,,,0,,0, better than target,3,80,81,81,44989,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.857142857,,0.578571429,8,8,100,Point,Point,Point,Point,81, worse than critical,40, worse than target,19,81,81,8000,14000,,,,7,7,7,,False,False,,,,11.571428571,0
?,True,3/8/2023,"March 8, 2023",2023 W10,,Material Shortage,Owen Taylor,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,2.7%,0%,97%,76%,67%,100%,+10.0%,110.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.272727273,3,10,0,10,0.972727273,,,,0,,0, better than target,3,107,110,110,44989,Point,Point,Point,Point,Point,Point,Point,0,, better than target,11.428571429,,0.785714286,8,8,100,Point,Point,Point,Point,110, better than target,40, better than target,10,110,110,10700,14000,,,,7,7,7,,True,True,,,,15.714285714,0
?,True,3/9/2023,"March 9, 2023",2023 W10,3/9/2023,Maintenance,Luna Garcia,3,grey,color,3/9/2023,Line 1 (auto),Total,Total,,True,True,,Normal,1,100%,75%,0%,1.8%,13%,98%,89%,67%,100%,+9.0%,109.0%,1,1,,1,1, better than target,( better than target ),160,4360,4360, better than target,1.165137615,2,9,0,9,0.981651376,6,18.166666667,1,2200,4200,1, worse than critical,5.5,107,109,109,44989,Point,Point,Point,Point,Point,Point,Point,1,1, better than target,24.166666667,0,0.908333333,7,8,100,Point,Point,Point,Point,109, better than target,40, better than target,9.000000000,109,109,10700,14000,6340,45%,0,6,7,6,6,True,True,0,,16.666666667,18.166666667,0
?,True,3/10/2023,"March 10, 2023",2023 W10,,Material Shortage,Finn Sullivan,7,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,0.0%,0%,100%,63%,55%,0%,-12%,88.0%,,,,1,1, worse than target,( worse than target ),0,,, better than target,3,0,-12,0,-12,1,,,,0,,0, better than target,3,88,88,88,44989,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.142857143,,0.628571429,8,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8800,14000,,,,7,7,7,,False,False,,,,12.571428571,0
?,True,3/11/2023,"March 11, 2023",2023 W10,,Tech Issue,Leo Johnson,8,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,4.0%,0%,96%,69%,61%,100%,+1.0%,101.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,0.960396040,4,1,0,1,0.960396040,,,,0,,0, better than target,3,97,101,101,44989,Point,Point,Point,Point,Point,Point,Point,0,, better than target,4.285714286,,0.721428571,8,8,100,Point,Point,Point,Point,101, better than target,40, better than target,1,101,101,9700,14000,,,,7,7,7,,True,True,,,,14.428571429,0
?,True,3/12/2023,"March 12, 2023",2023 W10,,Other,Ivy Anderson,3,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,2.7%,0%,97%,77%,68%,100%,+11.0%,111.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.297297297,3,11,0,11,0.972972973,,,,0,,0, better than target,3,108,111,111,44989,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.142857143,,0.792857143,8,8,100,Point,Point,Point,Point,111, better than target,40, better than target,11,111,111,10800,14000,,,,7,7,7,,True,True,,,,15.857142857,0
?,True,3/13/2023,"March 13, 2023",2023 W11,,Maintenance,Mia Smith,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,0.9%,0%,99%,79%,69%,100%,+12.0%,112.0%,,,,1,1, better than target,( better than target ),80,,, better than target,2.107142857,1,12,0,12,0.991071429,,,,0,,0, better than target,3,111,112,112,44996,Point,Point,Point,Point,Point,Point,Point,0,, better than target,14.285714286,,0.8,8,8,100,Point,Point,Point,Point,112, better than target,40, better than target,12,112,112,11100,14000,,,,7,7,7,,True,True,,,,16,0
?,True,3/14/2023,"March 14, 2023",2023 W11,,Other,Ava White,8,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,3.4%,0%,97%,81%,71%,100%,+17.0%,117.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,0.418803419,4,17,0,17,0.965811966,,,,0,,0, better than target,3,113,117,117,44996,Point,Point,Point,Point,Point,Point,Point,0,, better than target,15.714285714,,0.835714286,8,8,100,Point,Point,Point,Point,117, better than target,40, better than target,17,117,117,11300,14000,,,,7,7,7,,True,True,,,,16.714285714,0
?,True,3/15/2023,"March 15, 2023",2023 W11,,Maintenance,Luna Garcia,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.6%,0%,96%,58%,51%,0%,-16%,84.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.571428571,3,-16,0,-16,0.964285714,,,,0,,0, better than target,3,81,84,84,44996,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.6,8,8,100,Point,Point,Point,Point,84, worse than critical,40, worse than target,16,84,84,8100,14000,,,,7,7,7,,False,False,,,,12,0
?,True,3/16/2023,"March 16, 2023",2023 W11,,Other,Zoe Martinez,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,1.1%,0%,99%,62%,54%,0%,-12%,88.0%,,,,1,1, worse than target,( worse than target ),80,,, better than target,1.863636364,1,-12,0,-12,0.988636364,,,,0,,0, better than target,3,87,88,88,44996,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,,0.628571429,8,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8700,14000,,,,7,7,7,,False,False,,,,12.571428571,0
?,True,3/17/2023,"March 17, 2023",2023 W11,,Material Shortage,Ivy Anderson,9,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,3.0%,0%,97%,69%,61%,100%,+0.0%,100.0%,,,,1,1, better than target,( better than target ),240,,, worse than target,0,3,0,0,0,0.97,,,,0,,0, better than target,3,97,100,100,44996,Point,Point,Point,Point,Point,Point,Point,0,, better than target,4.285714286,,0.714285714,8,8,100,Point,Point,Point,Point,100, better than target,40, better than target,0,100,100,9700,14000,,,,7,7,7,,True,True,,,,14.285714286,0
?,True,3/18/2023,"March 18, 2023",2023 W11,3/18/2023,Maintenance,Zoe Martinez,8,grey,color,3/18/2023,Line 1 (auto),Total,Total,,True,False,,Normal,1,100%,63%,0%,4.4%,25%,96%,87%,54%,0%,-09%,91.0%,1,1,,1,1, worse than target,( worse than target ),320,7720,7720, worse than target,1.395604396,4,-9,0,-9,0.956043956,5,18.2,2,3400,7400,2, worse than critical,18,87,91,91,44996,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,22,0,0.91,6,8,100,Point,Point,Point,Point,91, worse than critical,40, worse than target,9,91,91,8700,14000,980,7%,0,5,7,5,5,False,False,0,,20,18.2,0
